district_real,recommended_crop,target_encoded,soil_ph,nitrogen,phosphorus,potassium,annual_rainfall_mm,avg_temperature_C,avg_humidity_pct,altitude_m,soil_ph_scaled,nitrogen_scaled,phosphorus_scaled,potassium_scaled,annual_rainfall_mm_scaled,avg_temperature_C_scaled,avg_humidity_pct_scaled,altitude_m_scaled
Gicumbi,cassava,1,4.74,0.379,0.056,0.409,954.3,22.46,95.2,1842,-2.1088838243889216,0.1465790176933398,-0.9761225031624068,0.24357033602416106,0.29748920310357635,0.16984233881377694,2.261996400926684,1.7022560871071355
Musanze,irish_potato,2,6.13,0.312,0.061,0.31,687.5,26.93,77.5,1779,0.20990620540277885,-0.23859919450639142,-0.9011820059190557,-0.23162584274328302,-1.2040476533107458,1.7821904667434196,0.28521787936107657,1.3879096155258936
Ngororero,maize,3,5.44,0.437,0.005,0.404,1182.5,20.35,66.1,1476,-0.9411478381628848,0.48001687303042057,-1.740515575044589,0.21957052901570454,1.5817872189721986,-0.5912436902536831,-0.9879615074099932,-0.12394722398388804
Bugesera,beans,0,6.04,0.276,0.027,0.499,1009.1,23.0,67.0,1177,0.05976872145943154,-0.44556062195699314,-1.410777387173844,0.6755668621763832,0.6059008212876279,0.3646226495703778,-0.8874473452964871,-1.6158455573615274
Nyamasheke,cassava,1,6.51,0.459,0.039,0.274,921.5,23.31,73.0,1291,0.8438200264969127,0.6064933009168996,-1.230920193789801,-0.4044244532041717,0.11289246813210069,0.4764409761158336,-0.21735293120645072,-1.047028132595471
Nyarugenge,beans,0,7.36,0.187,0.285,0.102,1134.1,29.12,79.9,1514,2.261785152628529,-0.9572152620432034,2.456152270583078,-1.230017814295085,1.3093944759045324,2.572132838145192,0.5532556449970918,0.06565858427146413
Gakenke,cassava,1,6.29,0.307,0.114,0.42,1238.7,17.5,69.2,1871,0.47681728796873024,-0.2673438372078639,-0.10681273513953292,0.29636991144276603,1.8980779660879594,-1.619250885913523,-0.6417460601301401,1.8469552565651675
Nyanza,maize,3,5.14,0.169,0.141,0.538,892.8,23.27,92.4,1409,-1.4416061179740445,-1.0606959757685042,0.29786594997456334,0.8627653568423462,-0.04862967496794099,0.46201280494867825,1.9492856743513343,-0.4582522016972721
Nyabihu,maize,3,5.69,0.168,0.07,0.603,911.4,22.25,77.3,1378,-0.524099271653586,-1.0664449043087987,-0.7662891108810235,1.174762847952284,0.05605018083905463,0.09409444018620951,0.2628813988914084,-0.6129306242213752
Nyaruguru,cassava,1,5.36,0.54,0.079,0.627,972.0,19.42,82.0,1664,-1.0746033794458605,1.0721565126807537,-0.6313962158429914,1.2899619215928766,0.39710390459733036,-0.9266986698900517,0.7877886899286038,0.8141025642268016
Gisagara,irish_potato,2,5.14,0.093,0.079,0.151,1122.2,20.49,71.6,1562,-1.4416061179740445,-1.4976145448308862,-0.6313962158429914,-0.9948197056122086,1.2424218799850038,-0.5407450911686393,-0.3737082944941265,0.3051606578571721
Muhanga,maize,3,6.23,0.033,0.08,0.419,939.3,23.28,91.4,1612,0.3767256320064992,-1.8425502572485555,-0.6164081163943211,0.29156995004107467,0.2130699645495477,0.4656198477404677,1.837603272002995,0.5546419845089513
Nyaruguru,beans,0,5.23,0.663,0.11,0.131,752.5,20.44,83.7,1648,-1.2914686340306956,1.7792747231369768,-0.16676513293421394,-1.0908189336460357,-0.8382309529099551,-0.5587803051275829,0.9776487739207812,0.7342685396982322
Nyarugenge,irish_potato,2,6.16,0.21,0.189,0.308,982.6,17.31,68.1,1386,0.2599520333838951,-0.82498990561643,1.017294723510735,-0.24122576554666572,0.45676016650884405,-1.687784698957513,-0.7645967027133144,-0.5730136119570906
Gakenke,irish_potato,2,4.89,0.02,0.127,0.257,961.7,18.66,74.3,1879,-1.8586546844833431,-1.917286328272384,0.08803255769318018,-0.4860237970329248,0.33913602745689764,-1.2008339220660094,-0.07216580815360982,1.886872268829452
Bugesera,cassava,1,5.69,0.301,0.106,0.482,1271.8,21.86,76.5,1130,-0.524099271653586,-0.3018374084496309,-0.22671753072889494,0.5939675183476301,2.0843630858305153,-0.04658022869355822,0.17353547701273717,-1.8503580044141998
Rusizi,cassava,1,5.73,0.368,0.117,0.361,1083.9,22.44,78.6,1410,-0.4573715010120982,0.0833408037501003,-0.06184843679352215,0.01317218874297606,1.0268714242103842,0.16262825323019928,0.4080685219442493,-0.4532625751642365
Rwamagana,cassava,1,5.32,0.358,0.202,0.391,1103.8,27.62,88.7,1266,-1.1413311500873484,0.0258515183471553,1.2121400163434484,0.15717103079371686,1.1388676140253948,2.031076419376855,1.5360607856624782,-1.1717687959213605
Gicumbi,irish_potato,2,6.19,0.335,0.146,0.174,1096.1,22.24,86.5,1855,0.30999786136501134,-0.1063738380796179,0.3728064472179146,-0.8844205933733074,1.0955324049009934,0.09048739739442004,1.2903595004961312,1.767121232036598
Gasabo,irish_potato,2,4.85,0.26,0.06,0.465,855.5,22.63,63.5,1380,-1.925382455124831,-0.5375434786017051,-0.916170105367726,0.5123681745188772,-0.2585521815056252,0.23116206627418776,-1.278335753515675,-0.6029513711553041
Musanze,beans,0,5.81,0.454,0.028,0.52,797.1,18.3,69.4,1822,-0.323915959729124,0.5777486582154271,-1.3957892877251736,0.7763660516119018,-0.5872244169426432,-1.33068746257041,-0.6194095796604719,1.6024635564464238
Karongi,maize,3,5.05,0.464,0.182,0.076,1064.0,19.31,82.3,1394,-1.5917436019173916,0.635237943618372,0.9123780273700434,-1.3548168107390601,0.9148752343953725,-0.9663761405997308,0.8212934106331053,-0.5330965996928059
Nyarugenge,irish_potato,2,5.54,0.569,0.163,0.323,826.5,25.26,67.4,1479,-0.7743284115591659,1.2388754403492936,0.6276041378453089,-0.16922634452129534,-0.4217627093767472,1.1798143205146723,-0.8427743843571507,-0.10897834438478128
Musanze,beans,0,6.18,0.386,0.075,0.649,521.4,20.3,75.5,1829,0.2933159187046383,0.18682151747540132,-0.6913486136376724,1.3955610724300866,-2.1388500215656894,-0.6092789042126279,0.06185307466439778,1.637390942177673
Nyarugenge,irish_potato,2,6.64,0.419,0.082,0.02,784.3,23.52,64.2,1375,1.0606852810817478,0.3765361593051195,-0.5864319174969806,-1.623614649233776,-0.6592621671754146,0.5521888747434011,-1.2001580718718372,-0.627899503820482
Huye,irish_potato,2,5.15,0.331,0.07,0.283,926.2,19.96,84.1,1555,-1.4249241753136714,-0.1293695522407959,-0.7662891108810235,-0.36122480058894973,0.13934382954569657,-0.7319183591334507,1.022321734860116,0.2702332721259231
Nyarugenge,rice,4,6.17,0.33,0.226,0.475,955.1,22.87,59.6,1387,0.2766339760442667,-0.1351184807810904,1.571854403111534,0.5603677885357905,0.3019915624931249,0.31773109327712235,-1.7138971226741986,-0.568023985424055
Huye,maize,3,5.71,0.414,0.005,0.215,961.7,26.52,65.4,1718,-0.49073538633284286,0.34779151660364704,-1.740515575044589,-0.6876221759039618,0.33913602745689764,1.6343017122800743,-1.0661391890538294,1.0835423970107232
Musanze,irish_potato,2,5.86,0.212,0.115,0.33,860.8,22.31,75.9,1819,-0.24050624642726307,-0.813492048535841,-0.09182463569086266,-0.13562661470945583,-0.2287240505498687,0.11573669693694251,0.10652603560373418,1.587494676847317
Muhanga,cassava,1,6.9,0.38,0.133,0.02,660.2,16.11,88.7,1587,1.4944157902514197,0.15232794623363433,0.17796115438520171,-1.623614649233776,-1.3576906674790776,-2.120629833972182,1.5360607856624782,0.42990132118306174
Musanze,rice,4,6.27,0.066,0.104,0.02,999.5,20.87,84.7,1794,0.4434534026479856,-1.6528356154188373,-0.25669372962623543,-1.623614649233776,0.5518725086130495,-0.4036774650806598,1.0893311762691205,1.4627540135214274
Nyabihu,irish_potato,2,5.6,0.433,0.143,0.271,741.3,26.53,59.7,1310,-0.6742367555969349,0.45702115886924255,0.3278421488719038,-0.4188243374092458,-0.90126398436363,1.6379087550718636,-1.7027288824393645,-0.9522252284677949
Bugesera,irish_potato,2,4.63,0.381,0.195,0.322,749.4,22.01,85.5,1139,-2.2923851936530135,0.15807687477392882,1.1072233202027566,-0.1740263059229867,-0.8556775955444544,0.007525413183276209,1.1786770981477919,-1.8054513656168796
Gisagara,cassava,1,5.57,0.088,0.104,0.194,1037.6,21.03,68.1,1459,-0.7242825835780496,-1.5263591875323586,-0.25669372962623543,-0.7884213653394802,0.7662973745402817,-0.3459647804120372,-0.7645967027133144,-0.20877087504549294
Nyarugenge,cassava,1,5.95,0.426,0.1,0.288,1294.3,23.86,70.2,1458,-0.09036876248391576,0.41677865908718104,-0.31664612742091625,-0.3372249935804929,2.210991943661558,0.6748283296642239,-0.5300636577818008,-0.21376050157852852
Karongi,irish_potato,2,6.57,0.043,0.135,0.415,832.3,20.42,75.3,1370,0.9439116824591453,-1.7850609718456107,0.2079373532825422,0.2723701044343092,-0.38912060380252306,-0.5659943907111605,0.03951659419472958,-0.6528476364856599
Nyamasheke,cassava,1,5.75,0.506,0.196,0.769,1059.5,20.6,90.9,1337,-0.42400761569135503,0.8766929423107408,1.1222114196514268,1.9715564406330492,0.8895494628291639,-0.5010676204589603,1.781762070828825,-0.8175053120758341
Muhanga,irish_potato,2,5.85,0.327,0.217,0.651,1002.3,25.76,64.2,1579,-0.25718818908763613,-0.1523652664019739,1.4369615080735019,1.4051609952334694,0.5676307664764679,1.3601664601041177,-1.2001580718718372,0.38998430891877706
Musanze,irish_potato,2,6.14,0.51,0.063,0.563,920.4,22.77,73.8,1659,0.22658814806315042,0.8996886564719188,-0.8712058070217152,0.9827643918846296,0.10670172397147179,0.28166066535923273,-0.1280070093277795,0.7891544315616237
Musanze,beans,0,5.54,0.277,0.032,0.887,592.4,26.14,70.3,1694,-0.7743284115591659,-0.4398116934166986,-1.3358368899304927,2.5379518860326287,-1.7392656257432872,1.497234086192096,-0.5188954175469674,0.9637913602178692
Nyarugenge,irish_potato,2,6.21,0.279,0.168,0.425,1091.4,24.11,65.6,1485,0.34336174668575453,-0.42831383633610964,0.7025446350886602,0.3203697184512228,1.0690810434873987,0.7650043994589467,-1.0438027085841628,-0.07904058518656779
Nyarugenge,beans,0,5.76,0.48,0.08,0.432,861.9,20.86,88.3,1426,-0.40732567303098344,0.7272208002630838,-0.6164081163943211,0.3539694482630623,-0.2225333063892398,-0.4072845078724493,1.4913878247231418,-0.3734285506356672
Gatsibo,irish_potato,2,6.62,0.387,0.081,0.351,915.9,25.89,80.3,1203,1.0273213957610046,0.1925704460156958,-0.6014200169456508,-0.034827425273937535,0.08137595240526321,1.4070580163973732,0.5979286059364266,-1.4861152675026024
Nyagatare,cassava,1,6.37,0.261,0.036,0.352,1088.1,15.63,52.8,1356,0.610272829251706,-0.5317945500614106,-1.275884492135812,-0.030027463872246175,1.0505088110055114,-2.293767887978049,-2.4733374586429067,-0.722702407948158
Ruhango,cassava,1,5.59,0.529,0.171,0.419,637.9,22.7,90.0,1632,-0.6909186982573065,1.0089182987375143,0.747508933434671,0.29156995004107467,-1.4831939354627337,0.25641136581671026,1.6812479087153192,0.654434515169663
Nyamagabe,irish_potato,2,6.14,0.195,0.104,0.25,844.1,27.39,85.9,1433,0.22658814806315042,-0.9112238337208474,-0.25669372962623543,-0.5196235268447643,-0.32271080280668685,1.9481144351657098,1.2233500590871282,-0.3385011649044181
Nyagatare,beans,0,6.57,0.517,0.021,0.598,837.3,19.9,75.8,1358,0.9439116824591453,0.9399311562539803,-1.5007059838658654,1.1507630409438272,-0.3609808576178469,-0.753560615884185,0.09535779536889928,-0.7127231548820868
Rulindo,cassava,1,6.56,0.46,0.032,0.546,697.0,24.04,74.7,1800,0.9272297397987721,0.6122422294571941,-1.3358368899304927,0.901165048055877,-1.1505821355598609,0.7397550999164242,-0.027492847214273423,1.492691772719641
Nyarugenge,irish_potato,2,5.79,0.717,0.005,0.238,1066.4,20.75,78.8,1500,-0.35727984504986715,2.089716864312879,-1.740515575044589,-0.5772230636650606,0.9283823125640176,-0.4469619785821271,0.4304050024139175,-0.004196187191034032
Musanze,irish_potato,2,4.34,0.361,0.025,0.132,1297.5,23.59,77.9,1743,-2.7761615308038,0.0430983039680388,-1.4407535860711842,-1.0860189722443443,2.2290013812197516,0.5774381742859235,0.329890840300413,1.2082830603366126
Nyagatare,beans,0,6.43,0.286,0.131,0.259,826.8,22.02,61.1,1282,0.710364485213937,-0.38807133655404846,0.1479849554878612,-0.4764238742295421,-0.4200743246056669,0.011132455975064402,-1.5463735191516894,-1.0919347713927912
Rwamagana,maize,3,6.47,0.032,0.249,0.492,1139.7,19.24,68.6,1168,0.7770922558554249,-1.84829918578885,1.9165806904309497,0.6419671323645436,1.3409109916313706,-0.9916254401422532,-0.7087555015391447,-1.6607521961588476
Burera,cassava,1,5.36,0.419,0.109,0.092,1031.2,19.64,73.9,1762,-1.0746033794458605,0.3765361593051195,-0.18175323238288418,-1.2780174283119983,0.7302784994238969,-0.8473437284706961,-0.11683876909294462,1.3030859644642887
Nyarugenge,cassava,1,5.99,0.034,0.132,0.418,851.3,19.14,68.9,1411,-0.02364099184242791,-1.836801328708261,0.16297305493653144,0.2867699886393833,-0.2821895683007535,-1.0276958680601416,-0.6752507808346416,-0.44827294863120093
Nyamasheke,cassava,1,6.18,0.273,0.1,0.677,903.7,21.97,77.5,1297,0.2933159187046383,-0.46280740757787664,-0.31664612742091625,1.5299599916774447,0.012714971714653654,-0.006902757983880408,0.28521787936107657,-1.0170903733972574
Nyamagabe,cassava,1,5.57,0.026,0.107,0.694,926.5,19.24,81.2,1515,-0.7242825835780496,-1.882792757030617,-0.2117294312802247,1.6115593355061972,0.1410322143167769,-0.9916254401422532,0.6984427680499327,0.07064821080449972
Gisagara,rice,4,6.03,0.458,0.08,1.085,890.2,29.56,79.3,1620,0.04308677879905995,0.600744372376605,-0.6164081163943211,3.488344243567517,-0.0632623429839721,2.730842720983903,0.4862462035880872,0.594558996773236
Rusizi,rice,4,5.97,0.188,0.137,0.02,779.7,26.16,78.5,1470,-0.057004877163172575,-0.9514663335029089,0.23791355217988272,-1.623614649233776,-0.6851507336653162,1.5044481717756737,0.396900281709416,-0.15388498318210153
Gisagara,maize,3,5.3,0.025,0.12,0.189,1156.1,24.45,64.4,1550,-1.174695035408093,-1.8885416855709116,-0.016884138447511597,-0.812421172347937,1.4332093591171078,0.8876438543797697,-1.1778215914021688,0.24528513946074512
Nyarugenge,maize,3,5.5,0.557,0.019,0.629,824.7,20.58,74.5,1377,-0.8410561822006537,1.1698882978657603,-1.5306821827632058,1.2995618443962593,-0.4318930180032304,-0.5082817060425392,-0.04982932768394162,-0.6179202507544108
Huye,cassava,1,6.48,0.242,0.103,0.193,880.3,26.38,71.4,1607,0.7937741985157979,-0.6410241923270061,-0.27168182907490573,-0.7932213267411715,-0.1189790404296315,1.5838031131950292,-0.39604477496379314,0.5296938518437734
Gicumbi,rice,4,6.19,0.391,0.005,0.349,616.8,20.48,88.3,1787,0.30999786136501134,0.21556616017687383,-1.740515575044589,-0.04442734807732025,-1.6019436643620675,-0.5443521339604276,1.4913878247231418,1.4278266277901783
Nyarugenge,maize,3,6.73,0.256,0.067,0.435,681.6,18.66,64.3,1515,1.2108227650250967,-0.5605391927628831,-0.8112534092270343,0.3683693324681364,-1.2372525538086636,-1.2008339220660094,-1.1889898316370038,0.07064821080449972
Rubavu,irish_potato,2,6.37,0.02,0.073,0.642,1037.5,25.41,74.8,1278,0.610272829251706,-1.917286328272384,-0.7213248125350129,1.361961342618247,0.7657345796165886,1.2339199623915054,-0.016324606979440118,-1.1118932775249335
Kicukiro,rice,4,6.28,0.299,0.083,0.345,1063.3,21.08,67.2,1376,0.46013534530835865,-0.31333526553021995,-0.5714438180483103,-0.06362719368408569,0.9109356699295176,-0.3279295664530937,-0.8651108648268189,-0.6229098772874464
Nyanza,cassava,1,5.33,0.137,0.16,0.684,791.0,20.2,71.8,1514,-1.1246492074269767,-1.244661689057928,0.5826398394992982,1.5635597214892842,-0.6215549072879483,-0.6453493321305175,-0.35137181402445833,0.06565858427146413
Musanze,irish_potato,2,6.29,0.133,0.073,0.02,954.2,19.96,79.2,1824,0.47681728796873024,-1.2676574032191061,-0.7213248125350129,-1.623614649233776,0.2969264081798833,-0.7319183591334507,0.47507796335325386,1.612442809512495
Gicumbi,irish_potato,2,6.6,0.209,0.111,0.486,1244.1,14.89,77.8,1757,0.99395751044026,-0.8307388341567246,-0.15177703348554367,0.6131673639543955,1.928468891967409,-2.5606890545704286,0.31872260006557807,1.2781378317991108
Musanze,irish_potato,2,4.75,0.396,0.103,0.688,732.3,17.94,78.4,1722,-2.09220188172855,0.24431080287834633,-0.27168182907490573,1.582759567096049,-0.9519155274960471,-1.4605410030748105,0.3857320414745827,1.1035009031428655
Ngororero,cassava,1,6.21,0.213,0.136,0.266,955.7,20.36,89.9,1558,0.34336174668575453,-0.8077431199955465,0.22292545273121248,-0.44282414441770257,0.3053683320352862,-0.5876366474618948,1.6700796684804857,0.2852021517250298
Nyarugenge,maize,3,6.25,0.491,0.143,0.201,860.0,22.71,96.0,1482,0.4100895173272424,0.7904590142063233,0.3278421488719038,-0.7548216355276407,-0.23322640993941662,0.26001840860849973,2.3513423228053556,-0.09400946478567453
Huye,cassava,1,6.68,0.326,0.183,0.296,876.1,21.32,56.9,1610,1.1274130517232357,-0.15811419494226842,0.9273661268187136,-0.29882530236696203,-0.14261642722475912,-0.2413605394501591,-2.0154396090147153,0.5446627314428801
Muhanga,irish_potato,2,6.19,0.316,0.077,0.418,1096.3,21.64,82.0,1573,0.30999786136501134,-0.2156034803452134,-0.6613724147403319,0.2867699886393833,1.0966579947483805,-0.12593517011291386,0.7877886899286038,0.36004654972056355
Muhanga,maize,3,6.29,0.568,0.095,0.445,1171.4,24.89,85.2,1570,0.47681728796873024,1.2331265118089991,-0.3915866246642675,0.41636894648505,1.519316982442218,1.0463537372184821,1.1451723774432903,0.3450776701214568
Nyaruguru,cassava,1,5.37,0.371,0.064,0.502,986.1,19.67,75.2,1656,-1.057921436785489,0.1005875893709838,-0.856217707573045,0.6899667463814573,0.4764579888381174,-0.8365226000953289,0.028348353959896277,0.7741855519625169
Huye,beans,0,5.78,0.461,0.005,0.283,1031.4,19.14,70.4,1733,-0.37396178771023875,0.6179911579974886,-1.740515575044589,-0.36122480058894973,0.7314040892712842,-1.0276958680601416,-0.5077271773121326,1.158386795006257
Ngoma,irish_potato,2,6.46,0.02,0.075,0.573,763.0,25.49,74.1,1239,0.7604103131950533,-1.917286328272384,-0.6913486136376724,1.0307640059015433,-0.779137485922135,1.262776304725816,-0.09450228862327802,-1.3064887123133213
Nyamagabe,irish_potato,2,6.74,0.168,0.107,0.445,678.7,22.1,83.6,1609,1.2275047076854682,-1.0664449043087987,-0.2117294312802247,0.41636894648505,-1.2535736065957757,0.03998879830937636,0.9664805336859462,0.5396731049098445
Gisagara,beans,0,6.12,0.307,0.226,0.198,679.0,19.11,84.4,1494,0.19322426274240725,-0.2673438372078639,1.571854403111534,-0.7692215197327148,-1.2518852218246952,-1.0385169964355088,1.055826455564619,-0.034133946389247535
Gatsibo,cassava,1,5.76,0.081,0.132,0.331,1005.0,18.23,74.8,1061,-0.40732567303098344,-1.5666016873144197,0.16297305493653144,-0.13082665330776447,0.5828262294161933,-1.3559367621129326,-0.016324606979440118,-2.194642235193655
Nyarugenge,beans,0,5.59,0.232,0.281,0.061,707.8,19.35,60.8,1406,-0.6909186982573065,-0.698513477729951,2.3961998727883977,-1.4268162317644304,-1.0898002838009606,-0.9519479694325741,-1.5798782398561917,-0.47322108129637885
Bugesera,irish_potato,2,6.4,0.448,0.005,0.357,768.9,25.95,91.5,1139,0.6603186572328222,0.5432550869736601,-1.740515575044589,-0.006027656863789377,-0.7459325854242173,1.4287002731481062,1.848771512237828,-1.8054513656168796
Muhanga,cassava,1,5.25,0.361,0.102,0.636,865.7,21.27,71.9,1598,-1.2581047487099524,0.0430983039680388,-0.286669928523576,1.3331615742080989,-0.2011470992888855,-0.2593957534091039,-0.3402035737896234,0.4847872130464531
Muhanga,maize,3,5.49,0.502,0.116,0.639,975.1,26.5,94.6,1582,-0.8577381248610253,0.8536972281495627,-0.0768365362421924,1.347561458413173,0.4145505472318297,1.6270876266964966,2.1949869595176796,0.4049531885178838
Muhanga,rice,4,4.95,0.498,0.095,0.696,806.9,16.5,73.1,1640,-1.7585630285211107,0.8307015139883848,-0.3915866246642675,1.62115925830958,-0.5320705144206781,-1.979955165092414,-0.2061846909716174,0.6943515274339477
Muhanga,irish_potato,2,6.48,0.259,0.143,0.02,972.0,22.37,63.9,1625,0.7937741985157979,-0.5432924071419997,0.3278421488719038,-1.623614649233776,0.39710390459733036,0.1373789536876768,-1.2336627925763395,0.6195071294384139
Bugesera,beans,0,6.17,0.701,0.214,0.651,870.0,21.05,70.8,1135,0.2766339760442667,1.9977340076681671,1.391997209727491,1.4051609952334694,-0.17694691757006423,-0.33875069482845954,-0.4630542163727977,-1.825409871749022
Rwamagana,maize,3,5.03,0.185,0.178,0.51,559.9,22.34,56.4,1195,-1.6251074872381348,-0.9687131191237923,0.8524256295753623,0.7283664375949881,-1.9221739759436827,0.12655782531230964,-2.071280810188885,-1.5260322797668868
Nyarugenge,cassava,1,6.08,0.202,0.025,0.291,1020.3,24.53,80.5,1364,0.1264964921009194,-0.8709813339387859,-1.4407535860711842,-0.32282510937541886,0.6689338527413022,0.9165001967140816,0.6202650864060948,-0.6827853956838733
